"","ID","Vessel_Name","Departure","Arrival","Scheduled_Departure","Day_of_Month","Month","Day","Hour","Traffic","Van_Temp_Cel","Van_Dew_Point_Temp_Cel","Van_Relative_Humidity_Per","Vic_Temp_Cel","Vic_Dew_Point_Temp_Cel","Vic_Relative_Humidity_Per","Vic_Wind_Direct_Deg","Vic_Wind_Speed","Vic_Visibility","Vic_Station_Pressure"
"162",162,"Queen of New Westminster","Tsawwassen","Duke Point","05:15",29,"November","Wednesday",5,1,5.4,4.5,94,9.1,5.6,77,290,22,24.1,102.15
"163",163,"Queen of Coquitlam","Tsawwassen","Duke Point","07:45",29,"November","Wednesday",7,1,5.6,4.6,93,7.1,4.8,85,140,12,24.1,102.72
"164",164,"Queen of New Westminster","Tsawwassen","Duke Point","10:15",29,"November","Wednesday",10,1,6.8,5.5,92,7.1,4.4,82,130,9,24.1,102.88
"165",165,"Queen of Coquitlam","Tsawwassen","Duke Point","12:45",29,"November","Wednesday",12,1.6,6.8,5.9,94,6.8,4.8,87,110,12,24.1,102.88
"166",166,"Queen of New Westminster","Tsawwassen","Duke Point","15:15",29,"November","Wednesday",15,2,7,6.3,95,8.1,5.3,83,120,9,24.1,102.71
"167",167,"Queen of Coquitlam","Tsawwassen","Duke Point","17:45",29,"November","Wednesday",17,1,7,6.1,94,8.2,6.1,86,110,7,24.1,102.6
"168",168,"Queen of New Westminster","Tsawwassen","Duke Point","20:15",29,"November","Wednesday",20,1,6.7,6,95,8.2,5.4,83,170,4,24.1,102.4
"169",169,"Queen of Cowichan","Tsawwassen","Duke Point","22:30",29,"November","Wednesday",22,1.8,6.7,5.8,94,4,4.3,98,260,8,24.1,103.1
"170",170,"Queen of Coquitlam","Tsawwassen","Duke Point","22:45",29,"November","Wednesday",22,1.4,6.7,5.8,94,9.1,4.5,73,20,20,24.1,102.29
"171",171,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","07:00",29,"November","Wednesday",7,1,5.6,4.6,93,7.1,4.8,85,140,12,24.1,102.72
"172",172,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","09:00",29,"November","Wednesday",9,1,6.3,5.2,93,7.2,3.9,80,160,14,24.1,102.79
"173",173,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","11:00",29,"November","Wednesday",11,1,6.7,5.7,93,7.2,5,86,110,10,24.1,102.88
"174",174,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","13:00",29,"November","Wednesday",13,1,7.2,6,93,7.1,4.8,85,110,15,24.1,102.82
"175",175,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","15:00",29,"November","Wednesday",15,1,7,6.3,95,8.1,5.3,83,120,9,24.1,102.71
"176",176,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","17:00",29,"November","Wednesday",17,3,7,6.1,94,8.2,6.1,86,110,7,24.1,102.6
"177",177,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","19:00",29,"November","Wednesday",19,1.8,6.6,5.5,93,8.3,6.2,86,120,8,24.1,102.45
"178",178,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","21:00",29,"November","Wednesday",21,1,6.6,5.8,95,8.2,5.7,85,360,3,24.1,102.37
"179",179,"Mayne Queen","Swartz Bay","Southern Gulf Islands","05:00",29,"November","Wednesday",5,1,5.4,4.5,94,9.2,2.4,61,20,20,24.1,102.59
"180",180,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","05:05",29,"November","Wednesday",5,1,5.4,4.5,94,6.7,5.5,90,360,9,16.1,102.48
"181",181,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","08:15",29,"November","Wednesday",8,1.2,6.2,5.1,93,7.2,4.7,84,120,14,24.1,102.74
"182",182,"Mayne Queen","Swartz Bay","Southern Gulf Islands","09:10",29,"November","Wednesday",9,1,6.3,5.2,93,7.2,3.9,80,160,14,24.1,102.79
"183",183,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","10:10",29,"November","Wednesday",10,1,6.8,5.5,92,7.1,4.4,82,130,9,24.1,102.88
"184",184,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","14:20",29,"November","Wednesday",14,2,7.1,6.2,94,7.7,5.2,84,110,12,24.1,102.78
"185",185,"Mayne Queen","Swartz Bay","Southern Gulf Islands","15:10",29,"November","Wednesday",15,1.8,7,6.3,95,8.1,5.3,83,120,9,24.1,102.71
"186",186,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","16:20",29,"November","Wednesday",16,2,7.2,6.3,94,8,5.4,84,90,3,24.1,102.65
"187",187,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","18:40",29,"November","Wednesday",18,1,6.9,6,94,8.4,6.6,88,110,7,24.1,102.55
"188",188,"Mayne Queen","Swartz Bay","Southern Gulf Islands","19:55",29,"November","Wednesday",19,2,6.6,5.5,93,8.3,6.2,86,120,8,24.1,102.45
"189",189,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","07:00",29,"November","Wednesday",7,1,5.6,4.6,93,7.1,4.8,85,140,12,24.1,102.72
"190",190,"Coastal Celebration","Swartz Bay","Tsawwassen","09:00",29,"November","Wednesday",9,1,6.3,5.2,93,7.2,3.9,80,160,14,24.1,102.79
"191",191,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","11:00",29,"November","Wednesday",11,1,6.7,5.7,93,7.2,5,86,110,10,24.1,102.88
"192",192,"Coastal Celebration","Swartz Bay","Tsawwassen","13:00",29,"November","Wednesday",13,1,7.2,6,93,7.1,4.8,85,110,15,24.1,102.82
"193",193,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","15:00",29,"November","Wednesday",15,1,7,6.3,95,8.1,5.3,83,120,9,24.1,102.71
"194",194,"Coastal Celebration","Swartz Bay","Tsawwassen","17:00",29,"November","Wednesday",17,3,7,6.1,94,8.2,6.1,86,110,7,24.1,102.6
"195",195,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","19:00",29,"November","Wednesday",19,1.8,6.6,5.5,93,8.3,6.2,86,120,8,24.1,102.45
"196",196,"Coastal Celebration","Swartz Bay","Tsawwassen","21:00",29,"November","Wednesday",21,1,6.6,5.8,95,8.2,5.7,85,360,3,24.1,102.37
"197",197,"Queen of Coquitlam","Duke Point","Tsawwassen","05:15",29,"November","Wednesday",5,1,5.4,4.5,94,8.1,0.2,57,20,8,24.1,103.8
"198",198,"Queen of New Westminster","Duke Point","Tsawwassen","07:45",29,"November","Wednesday",7,1,5.6,4.6,93,7.1,4.8,85,140,12,24.1,102.72
"199",199,"Queen of Coquitlam","Duke Point","Tsawwassen","10:15",29,"November","Wednesday",10,1,6.8,5.5,92,7.1,4.4,82,130,9,24.1,102.88
"200",200,"Queen of New Westminster","Duke Point","Tsawwassen","12:45",29,"November","Wednesday",12,1.6,6.8,5.9,94,6.8,4.8,87,110,12,24.1,102.88
"201",201,"Queen of Coquitlam","Duke Point","Tsawwassen","15:15",29,"November","Wednesday",15,2,7,6.3,95,8.1,5.3,83,120,9,24.1,102.71
"202",202,"Queen of New Westminster","Duke Point","Tsawwassen","17:45",29,"November","Wednesday",17,1,7,6.1,94,8.2,6.1,86,110,7,24.1,102.6
"203",203,"Queen of Coquitlam","Duke Point","Tsawwassen","20:15",29,"November","Wednesday",20,1,6.7,6,95,8.2,5.4,83,170,4,24.1,102.4
"204",204,"Queen of New Westminster","Duke Point","Tsawwassen","22:45",29,"November","Wednesday",22,1.4,6.7,5.8,94,6.9,3.4,79,350,20,24.1,102.12
"205",205,"Queen of Cowichan","Departure Bay","Horseshoe Bay","06:30",29,"November","Wednesday",6,1,5.4,4.6,95,7.5,5.4,87,170,3,16.1,102.71
"206",206,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","08:30",29,"November","Wednesday",8,1.4,6.2,5.1,93,7.2,4.7,84,120,14,24.1,102.74
"207",207,"Queen of Cowichan","Departure Bay","Horseshoe Bay","10:30",29,"November","Wednesday",10,1,6.8,5.5,92,7.1,4.4,82,130,9,24.1,102.88
"208",208,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","12:30",29,"November","Wednesday",12,1.6,6.8,5.9,94,6.8,4.8,87,110,12,24.1,102.88
"209",209,"Queen of Cowichan","Departure Bay","Horseshoe Bay","15:00",29,"November","Wednesday",15,1,7,6.3,95,8.1,5.3,83,120,9,24.1,102.71
"210",210,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","17:00",29,"November","Wednesday",17,3,7,6.1,94,8.2,6.1,86,110,7,24.1,102.6
"211",211,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","21:00",29,"November","Wednesday",21,1,6.6,5.8,95,8.2,5.7,85,360,3,24.1,102.37
"212",212,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","06:00",29,"November","Wednesday",6,1,5.4,4.6,95,7.5,5.4,87,170,3,16.1,102.71
"213",213,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","07:00",29,"November","Wednesday",7,1,5.6,4.6,93,7.1,4.8,85,140,12,24.1,102.72
"214",214,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","08:00",29,"November","Wednesday",8,1.2,6.2,5.1,93,7.2,4.7,84,120,14,24.1,102.74
"215",215,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","09:00",29,"November","Wednesday",9,1,6.3,5.2,93,7.2,3.9,80,160,14,24.1,102.79
"216",216,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","10:00",29,"November","Wednesday",10,1,6.8,5.5,92,7.1,4.4,82,130,9,24.1,102.88
"217",217,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","11:00",29,"November","Wednesday",11,1,6.7,5.7,93,7.2,5,86,110,10,24.1,102.88
"218",218,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","12:00",29,"November","Wednesday",12,1,6.8,5.9,94,6.8,4.8,87,110,12,24.1,102.88
"219",219,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","14:25",29,"November","Wednesday",14,1.4,7.1,6.2,94,7.7,5.2,84,110,12,24.1,102.78
"220",220,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","15:30",29,"November","Wednesday",15,1.2,7,6.3,95,8.1,5.3,83,120,9,24.1,102.71
"221",221,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","16:30",29,"November","Wednesday",16,4.83333333333333,7.2,6.3,94,8,5.4,84,90,3,24.1,102.65
"222",222,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","17:30",29,"November","Wednesday",17,1,7,6.1,94,8.2,6.1,86,110,7,24.1,102.6
"223",223,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","18:30",29,"November","Wednesday",18,2.5,6.9,6,94,8.4,6.6,88,110,7,24.1,102.55
"224",224,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","19:30",29,"November","Wednesday",19,1,6.6,5.5,93,8.3,6.2,86,120,8,24.1,102.45
"225",225,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","20:30",29,"November","Wednesday",20,1.6,6.7,6,95,8.2,5.4,83,170,4,24.1,102.4
"226",226,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","21:30",29,"November","Wednesday",21,2,6.6,5.8,95,8.2,5.7,85,360,3,24.1,102.37
"227",227,"Queen of Oak Bay","Horseshoe Bay","Departure Bay","06:30",29,"November","Wednesday",6,1,5.4,4.6,95,7.5,5.4,87,170,3,16.1,102.71
"228",228,"Queen of Cowichan","Horseshoe Bay","Departure Bay","08:30",29,"November","Wednesday",8,1.4,6.2,5.1,93,7.2,4.7,84,120,14,24.1,102.74
"229",229,"Queen of Oak Bay","Horseshoe Bay","Departure Bay","10:30",29,"November","Wednesday",10,1,6.8,5.5,92,7.1,4.4,82,130,9,24.1,102.88
"230",230,"Queen of Cowichan","Horseshoe Bay","Departure Bay","12:30",29,"November","Wednesday",12,1.6,6.8,5.9,94,6.8,4.8,87,110,12,24.1,102.88
"231",231,"Queen of Oak Bay","Horseshoe Bay","Departure Bay","15:00",29,"November","Wednesday",15,1,7,6.3,95,8.1,5.3,83,120,9,24.1,102.71
"232",232,"Queen of Cowichan","Horseshoe Bay","Departure Bay","17:00",29,"November","Wednesday",17,3,7,6.1,94,8.2,6.1,86,110,7,24.1,102.6
"233",233,"Queen of Oak Bay","Horseshoe Bay","Departure Bay","19:00",29,"November","Wednesday",19,1.8,6.6,5.5,93,8.3,6.2,86,120,8,24.1,102.45
"234",234,"Queen of Surrey","Horseshoe Bay","Langdale","07:20",29,"November","Wednesday",7,1.2,5.6,4.6,93,7.1,4.8,85,140,12,24.1,102.72
"235",235,"Queen of Surrey","Horseshoe Bay","Langdale","09:25",29,"November","Wednesday",9,1,6.3,5.2,93,7.2,3.9,80,160,14,24.1,102.79
"236",236,"Queen of Surrey","Horseshoe Bay","Langdale","11:30",29,"November","Wednesday",11,1,6.7,5.7,93,7.2,5,86,110,10,24.1,102.88
"237",237,"Queen of Surrey","Horseshoe Bay","Langdale","13:35",29,"November","Wednesday",13,1,7.2,6,93,7.1,4.8,85,110,15,24.1,102.82
"238",238,"Queen of Surrey","Horseshoe Bay","Langdale","15:50",29,"November","Wednesday",15,2,7,6.3,95,8.1,5.3,83,120,9,24.1,102.71
"239",239,"Queen of Surrey","Horseshoe Bay","Langdale","17:50",29,"November","Wednesday",17,1,7,6.1,94,8.2,6.1,86,110,7,24.1,102.6
"240",240,"Queen of Surrey","Horseshoe Bay","Langdale","19:50",29,"November","Wednesday",19,1.4,6.6,5.5,93,8.3,6.2,86,120,8,24.1,102.45
"241",241,"Queen of Surrey","Horseshoe Bay","Langdale","21:45",29,"November","Wednesday",21,1,6.6,5.8,95,8.2,5.7,85,360,3,24.1,102.37
"242",242,"Queen of Surrey","Langdale","Horseshoe Bay","06:20",29,"November","Wednesday",6,1,5.4,4.6,95,7.5,5.4,87,170,3,16.1,102.71
"243",243,"Queen of Surrey","Langdale","Horseshoe Bay","08:25",29,"November","Wednesday",8,1.2,6.2,5.1,93,7.2,4.7,84,120,14,24.1,102.74
"244",244,"Queen of Surrey","Langdale","Horseshoe Bay","10:25",29,"November","Wednesday",10,1,6.8,5.5,92,7.1,4.4,82,130,9,24.1,102.88
"245",245,"Queen of Surrey","Langdale","Horseshoe Bay","12:35",29,"November","Wednesday",12,1,6.8,5.9,94,6.8,4.8,87,110,12,24.1,102.88
"246",246,"Queen of Surrey","Langdale","Horseshoe Bay","14:45",29,"November","Wednesday",14,1,7.1,6.2,94,7.7,5.2,84,110,12,24.1,102.78
"247",247,"Queen of Surrey","Langdale","Horseshoe Bay","16:50",29,"November","Wednesday",16,3,7.2,6.3,94,8,5.4,84,90,3,24.1,102.65
"248",248,"Queen of Surrey","Langdale","Horseshoe Bay","18:50",29,"November","Wednesday",18,1,6.9,6,94,8.4,6.6,88,110,7,24.1,102.55
"249",249,"Queen of Surrey","Langdale","Horseshoe Bay","20:45",29,"November","Wednesday",20,1.6,6.7,6,95,8.2,5.4,83,170,4,24.1,102.4
"250",250,"Coastal Celebration","Tsawwassen","Swartz Bay","07:00",30,"November","Thursday",7,1,6.9,5,88,8.4,5.1,80,80,7,24.1,101.78
"251",251,"Spirit of Vancouver Island","Tsawwassen","Swartz Bay","09:00",30,"November","Thursday",9,1,6.2,5.3,94,8.1,6.5,90,30,6,12.9,101.75
"252",252,"Coastal Celebration","Tsawwassen","Swartz Bay","11:00",30,"November","Thursday",11,1,6.6,5.5,93,7.1,5.9,92,120,20,8.1,101.81
"253",253,"Spirit of Vancouver Island","Tsawwassen","Swartz Bay","13:00",30,"November","Thursday",13,1.8,6.5,5.6,94,7,5.5,90,100,18,11.3,101.78
"254",254,"Coastal Celebration","Tsawwassen","Swartz Bay","15:00",30,"November","Thursday",15,1,6.5,5.1,90,7.5,6.1,91,70,7,12.9,101.78
"255",255,"Spirit of Vancouver Island","Tsawwassen","Swartz Bay","17:00",30,"November","Thursday",17,4.2,6.2,5.3,94,7.5,6.5,94,310,7,16.1,101.8
"256",256,"Coastal Inspiration","Tsawwassen","Swartz Bay","18:00",30,"November","Thursday",18,2,6.2,5.3,94,7.2,6.5,95,320,4,16.1,101.82
"257",257,"Coastal Celebration","Tsawwassen","Swartz Bay","19:00",30,"November","Thursday",19,2,6.2,5.2,94,7.2,6.4,94,270,3,16.1,101.85
"258",258,"Spirit of Vancouver Island","Tsawwassen","Swartz Bay","21:00",30,"November","Thursday",21,1,6.2,5.4,95,7.6,5.7,88,220,8,24.1,101.89
"259",259,"Salish Eagle","Tsawwassen","Southern Gulf Islands","09:55",30,"November","Thursday",9,1,6.2,5.3,94,8.1,6.5,90,30,6,12.9,101.75
"260",260,"Salish Eagle","Tsawwassen","Southern Gulf Islands","19:15",30,"November","Thursday",19,1,6.2,5.2,94,7.2,6.4,94,270,3,16.1,101.85
"261",261,"Queen of New Westminster","Tsawwassen","Duke Point","05:15",30,"November","Thursday",5,1,6.9,5.9,93,8.7,3.2,67,20,23,24.1,102.39
"262",262,"Queen of Coquitlam","Tsawwassen","Duke Point","07:45",30,"November","Thursday",7,1,6.9,5,88,8.4,5.1,80,80,7,24.1,101.78
"263",263,"Queen of New Westminster","Tsawwassen","Duke Point","10:15",30,"November","Thursday",10,1,6.4,5.5,94,8,6.2,89,70,7,11.3,101.8
"264",264,"Queen of Coquitlam","Tsawwassen","Duke Point","12:45",30,"November","Thursday",12,1.8,6.4,5.3,93,7.1,5.6,90,120,23,12.9,101.79
"265",265,"Queen of New Westminster","Tsawwassen","Duke Point","15:15",30,"November","Thursday",15,2,6.5,5.1,90,7.5,6.1,91,70,7,12.9,101.78
"266",266,"Queen of Coquitlam","Tsawwassen","Duke Point","17:45",30,"November","Thursday",17,1.8,6.2,5.3,94,7.5,6.5,94,310,7,16.1,101.8
"267",267,"Queen of New Westminster","Tsawwassen","Duke Point","20:15",30,"November","Thursday",20,1.8,6.3,5.3,94,7.3,6.1,92,180,3,24.1,101.87
"268",268,"Queen of Cowichan","Tsawwassen","Duke Point","22:30",30,"November","Thursday",22,1,6.1,5.5,96,10.1,3,60,30,12,24.1,101.06
"269",269,"Queen of Coquitlam","Tsawwassen","Duke Point","22:45",30,"November","Thursday",22,3,6.1,5.5,96,7,5.3,88,220,14,24.1,101.79
"270",270,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","07:00",30,"November","Thursday",7,1,6.9,5,88,8.4,5.1,80,80,7,24.1,101.78
"271",271,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","09:00",30,"November","Thursday",9,1,6.2,5.3,94,8.1,6.5,90,30,6,12.9,101.75
"272",272,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","11:00",30,"November","Thursday",11,1,6.6,5.5,93,7.1,5.9,92,120,20,8.1,101.81
"273",273,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","13:00",30,"November","Thursday",13,1.8,6.5,5.6,94,7,5.5,90,100,18,11.3,101.78
"274",274,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","15:00",30,"November","Thursday",15,1,6.5,5.1,90,7.5,6.1,91,70,7,12.9,101.78
"275",275,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","17:00",30,"November","Thursday",17,4.2,6.2,5.3,94,7.5,6.5,94,310,7,16.1,101.8
"276",276,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","19:00",30,"November","Thursday",19,2,6.2,5.2,94,7.2,6.4,94,270,3,16.1,101.85
"277",277,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","21:00",30,"November","Thursday",21,1,6.2,5.4,95,7.6,5.7,88,220,8,24.1,101.89
"278",278,"Mayne Queen","Swartz Bay","Southern Gulf Islands","05:00",30,"November","Thursday",5,1,6.9,5.9,93,5.6,4.4,90,210,8,24.1,102.33
"279",279,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","05:05",30,"November","Thursday",5,1,6.9,5.9,93,4.6,4.2,96,300,5,3.2,102.06
"280",280,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","08:15",30,"November","Thursday",8,1,6.7,5.3,91,8.5,5.3,80,90,12,24.1,101.76
"281",281,"Mayne Queen","Swartz Bay","Southern Gulf Islands","09:10",30,"November","Thursday",9,1,6.2,5.3,94,8.1,6.5,90,30,6,12.9,101.75
"282",282,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","10:10",30,"November","Thursday",10,2,6.4,5.5,94,8,6.2,89,70,7,11.3,101.8
"283",283,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","14:20",30,"November","Thursday",14,1,6.3,5.2,92,7.2,5.7,91,90,13,12.9,101.77
"284",284,"Mayne Queen","Swartz Bay","Southern Gulf Islands","15:10",30,"November","Thursday",15,1,6.5,5.1,90,7.5,6.1,91,70,7,12.9,101.78
"285",285,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","16:20",30,"November","Thursday",16,4,6.4,5.6,94,7.7,6.1,89,360,3,12.9,101.79
"286",286,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","18:40",30,"November","Thursday",18,1,6.2,5.3,94,7.2,6.5,95,320,4,16.1,101.82
"287",287,"Mayne Queen","Swartz Bay","Southern Gulf Islands","19:55",30,"November","Thursday",19,1,6.2,5.2,94,7.2,6.4,94,270,3,16.1,101.85
"288",288,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","07:00",30,"November","Thursday",7,1,6.9,5,88,8.4,5.1,80,80,7,24.1,101.78
"289",289,"Coastal Celebration","Swartz Bay","Tsawwassen","09:00",30,"November","Thursday",9,1,6.2,5.3,94,8.1,6.5,90,30,6,12.9,101.75
"290",290,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","11:00",30,"November","Thursday",11,1,6.6,5.5,93,7.1,5.9,92,120,20,8.1,101.81
"291",291,"Coastal Celebration","Swartz Bay","Tsawwassen","13:00",30,"November","Thursday",13,1.8,6.5,5.6,94,7,5.5,90,100,18,11.3,101.78
"292",292,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","15:00",30,"November","Thursday",15,1,6.5,5.1,90,7.5,6.1,91,70,7,12.9,101.78
"293",293,"Coastal Inspiration","Swartz Bay","Tsawwassen","16:00",30,"November","Thursday",16,4,6.4,5.6,94,7.7,6.1,89,360,3,12.9,101.79
"294",294,"Coastal Celebration","Swartz Bay","Tsawwassen","17:00",30,"November","Thursday",17,4.2,6.2,5.3,94,7.5,6.5,94,310,7,16.1,101.8
"295",295,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","19:00",30,"November","Thursday",19,2,6.2,5.2,94,7.2,6.4,94,270,3,16.1,101.85
"296",296,"Coastal Celebration","Swartz Bay","Tsawwassen","21:00",30,"November","Thursday",21,1,6.2,5.4,95,7.6,5.7,88,220,8,24.1,101.89
"297",297,"Queen of Coquitlam","Duke Point","Tsawwassen","05:15",30,"November","Thursday",5,1,6.9,5.9,93,4.7,4.9,97,250,7,24.1,102.38
"298",298,"Queen of New Westminster","Duke Point","Tsawwassen","07:45",30,"November","Thursday",7,1,6.9,5,88,8.4,5.1,80,80,7,24.1,101.78
"299",299,"Queen of Coquitlam","Duke Point","Tsawwassen","10:15",30,"November","Thursday",10,1,6.4,5.5,94,8,6.2,89,70,7,11.3,101.8
"300",300,"Queen of New Westminster","Duke Point","Tsawwassen","12:45",30,"November","Thursday",12,1.8,6.4,5.3,93,7.1,5.6,90,120,23,12.9,101.79
"301",301,"Queen of Coquitlam","Duke Point","Tsawwassen","15:15",30,"November","Thursday",15,2,6.5,5.1,90,7.5,6.1,91,70,7,12.9,101.78
"302",302,"Queen of New Westminster","Duke Point","Tsawwassen","17:45",30,"November","Thursday",17,1.8,6.2,5.3,94,7.5,6.5,94,310,7,16.1,101.8
"303",303,"Queen of Coquitlam","Duke Point","Tsawwassen","20:15",30,"November","Thursday",20,1.8,6.3,5.3,94,7.3,6.1,92,180,3,24.1,101.87
"304",304,"Queen of New Westminster","Duke Point","Tsawwassen","22:45",30,"November","Thursday",22,3,6.1,5.5,96,8.5,4.9,79,360,27,24.1,100.45
"305",305,"Queen of Cowichan","Departure Bay","Horseshoe Bay","06:30",30,"November","Thursday",6,1,6.9,5.4,91,8.3,4.9,79,90,13,24.1,101.78
"306",306,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","08:30",30,"November","Thursday",8,2,6.7,5.3,91,8.5,5.3,80,90,12,24.1,101.76
"307",307,"Queen of Cowichan","Departure Bay","Horseshoe Bay","10:30",30,"November","Thursday",10,1,6.4,5.5,94,8,6.2,89,70,7,11.3,101.8
"308",308,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","12:30",30,"November","Thursday",12,1,6.4,5.3,93,7.1,5.6,90,120,23,12.9,101.79
"309",309,"Queen of Cowichan","Departure Bay","Horseshoe Bay","15:00",30,"November","Thursday",15,1,6.5,5.1,90,7.5,6.1,91,70,7,12.9,101.78
"310",310,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","17:00",30,"November","Thursday",17,4.2,6.2,5.3,94,7.5,6.5,94,310,7,16.1,101.8
"311",311,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","21:00",30,"November","Thursday",21,1,6.2,5.4,95,7.6,5.7,88,220,8,24.1,101.89
"312",312,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","06:00",30,"November","Thursday",6,1,6.9,5.4,91,8.3,4.9,79,90,13,24.1,101.78
"313",313,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","07:00",30,"November","Thursday",7,1,6.9,5,88,8.4,5.1,80,80,7,24.1,101.78
"314",314,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","08:00",30,"November","Thursday",8,1,6.7,5.3,91,8.5,5.3,80,90,12,24.1,101.76
"315",315,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","09:00",30,"November","Thursday",9,1,6.2,5.3,94,8.1,6.5,90,30,6,12.9,101.75
"316",316,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","10:00",30,"November","Thursday",10,1,6.4,5.5,94,8,6.2,89,70,7,11.3,101.8
"317",317,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","11:00",30,"November","Thursday",11,1,6.6,5.5,93,7.1,5.9,92,120,20,8.1,101.81
"318",318,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","12:00",30,"November","Thursday",12,1,6.4,5.3,93,7.1,5.6,90,120,23,12.9,101.79
"319",319,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","14:25",30,"November","Thursday",14,1,6.3,5.2,92,7.2,5.7,91,90,13,12.9,101.77
"320",320,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","15:30",30,"November","Thursday",15,2,6.5,5.1,90,7.5,6.1,91,70,7,12.9,101.78
